"level","id","parent_id","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id"
"2","596","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","我最愛睇ETF基金，因為佢同股票一樣有即時報價又可以好方便透明睇到價格同表現，比起其他有複雜性的基金結構，又要在意基金經理既表現，又難於分析，基金表現又唔係跟足晒指數，所以新手如我更喜歡一APP上打好星星下次見睇返，要分析就緊係要有根有據有力有證明，買過基金都知要純基金比較有幾難，次次去Morning star用佢個搜索真係難處理啊，下次返入去又要重新搵過好無效率啦  Cheung Lista Brown Lo Helix Chan","2022-07-31T10:00:34+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","597","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","市場瞬息萬變，投資一定要又快又準，工銀亞洲手機銀行新增功能，一按即可瀏覽基金詳情最深得我心！平時工作繁忙，但又好想好好管理基金投資，工銀亞洲手機銀行的全新功能，一按即時知道基金全方位資訊，更有投資風險等級配對提示，令我更容易找到適合自己的基金，作出快捷又精準的部署，生活再忙，都可以好好管理我的基金投資，資產升值冇難度！ 黃祖祖 Sona Wu Mick Hui","2022-07-31T11:06:12+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","598","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","一按即可瀏覽基金詳情，方便快捷，提升投資效率，助我選擇合適的理財產品，讓我在決定如何作出投資時，了解自己的風險評級，因為當我投資時，風險承受能力是重要考慮因素，所以首先要平衡自己對於風險與得益的期望。還有參考基金列表，資料一目了然，詳盡分折，助我把握投資機遇，避開潛藏的風險，從而作出明智的投資決策，讓我獲得財富。 Polly Wong Veg Wong Lam Apple Luke Lee","2022-07-31T13:08:19+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","599","23","1909181976026476_3372173486393977","offcut","","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","600","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","一個工銀亞洲全新基金服務體驗的新功能: 點擊「★」鍵加入或移除心水基金於「我的喜愛」列表  我認為這個功能可以令我有效地以最少的時間有效地為自己的基金作出正確的投資,使自己的財富可以不斷增值。 Adam Wong BH Wong Ng Yi Ling","2022-07-31T13:48:48+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","601","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","新增社區討論功能，我最喜歡社區討論，因為贏左錢最緊要曬單，話俾全世界人知，我係有料嘅，我又贏左錢喇。 Wai Wai Wai Lok Ka Bolly Pin","2022-07-31T14:00:54+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","602","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","全新搜尋功能 我最喜歡的是全新搜尋功能，因為日夜睇住個市，又港股又美期，大市上落咁快少一點專注力都唔得，有全新搜尋功能就唔怕走寶，價一到齊齊刀仔鋸大樹。 Lok Ka Wai Wai Wai Manman Kong","2022-07-31T14:26:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","603","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","我最鍾意嘅新功能係【流程優化加快交易】，因為投資是我很關注的財富增值方式，必須在分秒必爭的情況下完成快速交易，更易掌握心水價位。操作步驟要簡單，有【ICBC工銀亞洲】的配套，人人都可以用手機完成交易，正! 買基金、股票、外幣等都可以用這些配套令我認識更多合心水價位，睇啱先買，快靚正。 Woon Yip  Alvin HO  Zenith Ho","2022-07-31T14:46:32+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","604","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","新功能係全新搜尋功能，我可以根據唔同條件快速搜尋我感興趣嘅基金, 方便快捷, 節省時間,  以後就唔駛慢慢搵, 而且一搜尋就可以睇到基金既資料, 價格, 表現等等.  令我快速做出正確投資決定.  Cheung Yan Yan  Chi Chan  Maggie Wong","2022-07-31T14:57:45+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","605","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","投資基金選擇多 睇清內容做功課 搜索詳情快夾妥 睇清表現將金課 工銀新app好得喎 加單交易一click過 掌握機遇揀岩左 賺息賺本開心我 工商助我賺更多 Haze Lam Charlie Wong Karthik","2022-07-31T14:58:04+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","606","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","我最喜歡在「我的喜愛」列表中儲存心水股票及基金，配合全新搜尋功能，在需要時可根據關鍵字，例如同類型的股票或基金了解表現，配合圖表走勢，可以在分類後一目了然，令我隨時update更多資料。可以節省時間，把握好投資機會。把心水基金加到我的最愛列表，方便投資，在列表中清楚心水及持有的基金和股票狀態，財富增值更容易掌握。Canesty Wong  Mei Yi Ho  Winnie Wong","2022-07-31T15:28:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","607","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","點擊「★」鍵加入或移除心水基金於「我的喜愛」列表，我會用呢個新功能來儲存起我有興趣及想關注嘅基金，方便隨時隨地睇到相關基金價格和其他資訊！ 因為有時候找尋到心水基金，但又想睇定啲先決定買唔買，又或者想和其他基金做下比較，呢個★鍵功能就最啱我，因為我可以將所有有興趣嘅基金打★，造成一個列表，所有心水基金都一目了然，然後再逐隻基金撳入去看詳細資料，有晒基金價格、基金評級、過往表現、圖表分析，夠晒詳盡一覽無遺，用ICBC (Asia)手機銀行基金平台就最方便、最user friendly! 🥰 Bunny  Buz Szeto Man Anna Szeto","2022-07-31T15:33:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","608","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","點擊「★」鍵加入或移除心水基金於「我的喜愛」列表！ 有咗呢個新功能，可以有系統咁將自己嘅心水基金加入列表，唔使撳嚟撳去，一目了然，非常方便省時，更能快捷有效地協助我做出財務決定！ Nicole Lai Amy Cheung Ka Yan Chan","2022-07-31T15:35:31+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","609","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","新功能: 點擊「★」鍵加入或移除心水基金於「我的喜愛」列表! 我喜愛投資基金，因為唔洗用好多錢，都可以投資於世界各地嘅股票及債券，簡單助我財富增值。 新功能可以根據唔同嘅條件，快速搜尋我感興趣嘅基金，然後點擊「★」鍵加入「我的喜愛」列表，咁就可以每日快速觀察/比較吓所選嘅基金表現，從而鎖定目標基金作出投資。對於表現唔好的基金，又可以點擊「★」鍵移除，呢個新功能真係幫到手，方便快捷，最啱我呢啲大忙人用，話咁快就選出心水基金喇👍！ICBC 手機銀行基金平台，功能快人一步，助我理想達到✌😄！ Ada Lau Ken Lou Alice Wu","2022-07-31T15:40:22+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","610","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","新功能係【流程優化 加快交易】 我個人比較三心兩意, 就係呢個性格， 有時睇中咗一些基金就錯失入市嘅機會，自從工銀亞洲手機銀行基金平台推出左【流程優化 加快交易】之後， 買入基金嘅流程就快左好多，簡單咗好多， 睇好自己嘅基金，睇啱自己嘅價格， 更就可以交易， 唔會錯失任何賺錢的機會. ❤️👏 Wong Coey Kurvers Lau Ria Soniale S. Waje","2022-07-31T15:51:26+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","611","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","新功能是可以根據不同條件快速搜尋感興趣的基金，並以「⭐️」鍵加入或移除心水基金於「我的喜愛」列表！  我會搜尋跌得最多的頭5位基金加入列表，在app內睇返過去表現、新舊價位、相關新聞及公告，全方位了解基金發展，吼準時機低價買入，斧底抽薪！還會幫爸媽裝返個app，將佢地平日長揸長擺、買開的基金加入列表，方便佢地隨時知道基金狀況，代我作爸媽的好幫手。一app在手，一有咩消息個App就以列表的基金為優先通知我，時刻快人一步掌握先機！  工銀亞洲手機銀行 新功能在基金平台 快搜根據不同選項 自選列表個人化來 化繁為簡用家易看 買賣佔先機收益袋  Ai Minmin Yung Yung Katie Chan","2022-07-31T15:55:57+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","612","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","工銀亞洲全新基金服務體驗新功能，加入全新搜尋功能，並根據個人選擇去快速搜尋自己感興趣的基金和組合，現在只需點擊「★」就可加入或移除「我的喜愛」列表，並制定出專屬自己投資方案，制度適合個人最佳投資組合。  CY Tsang AT Tsang Tsang  Ivy","2022-07-31T16:00:55+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","613","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","根據唔同條件快速搜尋感興趣嘅基金，仲可以點擊「★」鍵加入或移除心水基金於「我的喜愛」列表！有咗呢個新功能，可以有系統咁將自己嘅心水基金加入列表，唔使撳嚟撳去，一目了然，非常方便省時，更能快捷有效地協助我做出財務決定！ Mui Lam Kai Au","2022-08-02T08:06:25+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","614","23","1909181976026476_3372173486393977","offcut","","fetched (200)","2022-10-01 18:25:40.777893","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","615","24","1909181976026476_3372791852998807","empty","","fetched (200)","2022-10-01 18:25:41.474467","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","616","24","1909181976026476_3372791852998807","offcut","","fetched (200)","2022-10-01 18:25:41.474467","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","617","25","1909181976026476_3365278350416824","empty","","fetched (200)","2022-10-01 18:25:41.878242","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","618","25","1909181976026476_3365278350416824","offcut","","fetched (200)","2022-10-01 18:25:41.878242","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","619","26","1909181976026476_3364373070507352","data","data.*","fetched (200)","2022-10-01 18:25:42.427336","Facebook:/<post-id>/comments","請問佣金豁免先收後退，係月結一次過退，還是每單逐次退？","2022-07-21T15:17:38+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","620","26","1909181976026476_3364373070507352","data","data.*","fetched (200)","2022-10-01 18:25:42.427336","Facebook:/<post-id>/comments","Juz Yin 您好,美股買入證券$0佣金優惠的佣金豁免方式為先收後退, 具体經紀佣金回贈月份要視乎您的證券賬戶開戶日期,詳情可參閱「交易$0 佣金」條款及細則： http://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/Asia/download/TC/2022/ICBCinvestapp_tnc_20220701tc.pdf","2022-07-25T11:53:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","621","26","1909181976026476_3364373070507352","offcut","","fetched (200)","2022-10-01 18:25:42.427336","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","622","28","1909181976026476_3359820410962618","empty","","fetched (200)","2022-10-01 18:25:42.996462","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","623","28","1909181976026476_3359820410962618","offcut","","fetched (200)","2022-10-01 18:25:42.996462","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","624","29","1909181976026476_3360501847561141","empty","","fetched (200)","2022-10-01 18:25:43.479597","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","625","29","1909181976026476_3360501847561141","offcut","","fetched (200)","2022-10-01 18:25:43.479597","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","626","30","1909181976026476_3360582190886440","empty","","fetched (200)","2022-10-01 18:25:43.876028","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","627","30","1909181976026476_3360582190886440","offcut","","fetched (200)","2022-10-01 18:25:43.876028","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","628","31","1909181976026476_3345877679023558","empty","","fetched (200)","2022-10-01 18:25:44.352284","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","629","31","1909181976026476_3345877679023558","offcut","","fetched (200)","2022-10-01 18:25:44.352284","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","630","32","1909181976026476_3354479148163411","empty","","fetched (200)","2022-10-01 18:25:44.750906","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","631","32","1909181976026476_3354479148163411","offcut","","fetched (200)","2022-10-01 18:25:44.750906","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","632","33","1909181976026476_3351204465157546","empty","","fetched (200)","2022-10-01 18:25:45.173252","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","633","33","1909181976026476_3351204465157546","offcut","","fetched (200)","2022-10-01 18:25:45.173252","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","634","34","1909181976026476_3348097568801569","empty","","fetched (200)","2022-10-01 18:25:45.665105","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","635","34","1909181976026476_3348097568801569","offcut","","fetched (200)","2022-10-01 18:25:45.665105","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","636","35","1909181976026476_3345798602364799","empty","","fetched (200)","2022-10-01 18:25:46.044979","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","637","35","1909181976026476_3345798602364799","offcut","","fetched (200)","2022-10-01 18:25:46.044979","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","638","36","1909181976026476_3334395253505134","data","data.*","fetched (200)","2022-10-01 18:25:46.529966","Facebook:/<post-id>/comments","Yanyan C Chow  恭喜哂 🥳🥳🥳","2022-06-02T10:13:45+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","639","36","1909181976026476_3334395253505134","data","data.*","fetched (200)","2022-10-01 18:25:46.529966","Facebook:/<post-id>/comments","你好, 請問領獎方法會大約幾時通知?  thank you 😊","2022-06-23T07:54:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","640","36","1909181976026476_3334395253505134","offcut","","fetched (200)","2022-10-01 18:25:46.529966","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","641","37","1909181976026476_3328228760788450","empty","","fetched (200)","2022-10-01 18:25:47.067560","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","642","37","1909181976026476_3328228760788450","offcut","","fetched (200)","2022-10-01 18:25:47.067560","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","643","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及誇境理財 Billy Chan Lee Carol Vivian Chan","2022-05-23T09:18:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","644","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Ca Wwca Gra Ce Grace Csze Wong","2022-05-23T09:19:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","645","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及誇境理財 Alice Wu Vincent Chan Doris Tsang","2022-05-23T09:19:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","646","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及跨境理財￼ Cherry SoJoanna SoKin Tse","2022-05-23T09:20:16+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","647","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Mona PO Po Yin Si Po Yan Wong","2022-05-23T09:23:00+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","648","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","外幣理財服務 Linkam Leung   Maybo Yip   Hui Kwan","2022-05-23T09:23:15+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","649","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Ho YanFinallyan ManFfy Fung","2022-05-23T09:24:05+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","650","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Icloud Kwan Yuk Au Sin Ting Law","2022-05-23T09:24:27+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","651","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","喜歡工銀基金投資服務，透過基金網上投資賬戶，可以更輕鬆地管理自己組合，而且基金選擇又多，又可以隨時增加投資額，為財富增值，賬目又清晰，工銀基金投資，理財最佳選擇。 Yee Wan Tsim  Sim Yee  陳粒","2022-05-23T09:24:34+0000","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","652","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及跨境理財  Rima Rima  Apple Pang  WK Cheung","2022-05-23T09:26:28+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","653","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及誇境理財 Pochacco Siu  TC Chan  Sim Yee","2022-05-23T09:27:00+0000","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","654","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","我最喜歡按揭貸款服務。 Evangelina Mokk Suet Yan Favian Mokk","2022-05-23T09:27:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","655","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Windy Au Pui Yat Law Pui Ying  Li","2022-05-23T09:27:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","656","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","活期寶！ 余好好 Kammy Cheng Tommy Kym","2022-05-23T09:28:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","657","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及跨境理財  Yin Yin Cheung Po Pak Tsang Ho MC","2022-05-23T09:29:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","658","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Cheng Cc SY Wan Mei Ni Ip","2022-05-23T09:29:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","659","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及跨境理財￼ Angel Lau Ki  Ki Lorraine Lam","2022-05-23T09:30:01+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","660","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Cathy Wong Chan Chan Dennis Lam","2022-05-23T09:30:51+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","661","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","我最喜歡按揭貸款服務。 Ken Wong，Carmen Wong，Lai Kiu Wong","2022-05-23T09:31:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","662","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Michelle Ng Chow Rino Michelle Chan","2022-05-23T09:31:56+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","663","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","我最喜歡外幣理財服務","2022-05-23T09:32:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","664","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及跨境理財   Tom Lenson Wasabi Wing Suet Hing Chan","2022-05-23T09:32:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","665","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","最喜歡靈活外幣理財服務👍🏻 Ki Siu, Tsang Wing Hei, Ha Lam","2022-05-23T09:32:55+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","666","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及跨境理財   Ching Tsang Priscilla Tsang Wong Sonata","2022-05-23T09:33:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","667","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","人民幣及跨境理財  Wasabi Wing Priscilla Tsang Ching Tsang","2022-05-23T09:33:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","668","38","1909181976026476_3326703384274321","offcut","","fetched (200)","2022-10-01 18:25:48.625551","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","669","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Phyllis To  Ck Huang  mayloklok","2022-05-23T09:33:40+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","670","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Annie  Pak Alan Tam Alexander  To","2022-05-23T09:33:53+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","671","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","人民幣及跨境理財   Wasabi Wing Ho MC Priscilla Tsang","2022-05-23T09:34:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","672","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","我最喜歡外幣理財服務 Lm Lam  Janette Tse  Gtw Tsang","2022-05-23T09:35:28+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","673","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","人民幣及跨境理財   Ying Cheung Karen Yk Yau Anthea C Chan","2022-05-23T09:36:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","674","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Mandy ManMan TC Chan Janet Poon","2022-05-23T09:37:40+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","675","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","最喜歡外幣理財服務 Natalie Leung Natalie Leung Vincent Lee","2022-05-23T09:39:05+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","676","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","人民幣及跨境理財   Mandy Man  Clara Chan  林慧君","2022-05-23T09:40:02+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","677","38","1909181976026476_3326703384274321","data","data.*","fetched (200)","2022-10-01 18:25:49.669010","Facebook:/<post-id>/comments","我最喜歡外幣理財服務Chow Vic VicHo PangSu Lau","2022-05-23T09:40:10+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
